"topic_label","originaltopic","haldtopic","topic_use","topic_majortaxon","topic_discipline","year","proportion_present","sd_proportion_present","rollmean","start_year","start_year_proportion_present","norm_year","norm_prop"
"organic chemistry 1","topic161","topic124",1,NA,"cell, developmental biology, physiology",2010,0.0132734725746633,0.00113061177622094,0.0126785043785956,1961,0.0107095046854083,49,1.23941050165919
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1961,0.00535475234270415,0.00267019820623468,0.00609369824631249,1961,0.00535475234270415,0,1
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1962,0.00402144772117962,0.00231711075505979,0.00531820895958475,1961,0.00535475234270415,1,0.751005361930294
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1963,0.00379266750948167,0.00218554126541044,0.00485908644930452,1961,0.00535475234270415,2,0.708280657395702
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1964,0.00206611570247934,0.00145945438278738,0.00471598135614253,1961,0.00535475234270415,3,0.385847107438017
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1965,0.00862068965517241,0.00286115036028159,0.00477113458620344,1961,0.00535475234270415,4,1.60991379310345
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1966,0.00600343053173242,0.00226226206136486,0.00490087022400909,1961,0.00535475234270415,5,1.12114065180103
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1967,0.00586756077116513,0.00221121361119525,0.00527009283400619,1961,0.00535475234270415,6,1.09576697401509
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1968,0.00790229885057471,0.0023731999414818,0.0060920191022248,1961,0.00535475234270415,7,1.47575431034483
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1969,0.0104643557880968,0.00260236510706113,0.00777166711934829,1961,0.00535475234270415,8,1.95421844342708
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1970,0.00702875399361022,0.00211178809369136,0.00745327998703586,1961,0.00535475234270415,9,1.31261980830671
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1971,0.0093185789167152,0.0023187648344364,0.00811630966403241,1961,0.00535475234270415,10,1.74024461269656
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1972,0.0123989218328841,0.00256927612806524,0.00942258187637621,1961,0.00535475234270415,11,2.31549865229111
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1973,0.0139511709018435,0.00261806758765472,0.01063235628663,1961,0.00535475234270415,12,2.60538116591927
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1974,0.0124342419894787,0.00242334726431744,0.0110263335269063,1961,0.00535475234270415,13,2.32209469153515
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1975,0.0103537532355479,0.00210248148606837,0.0116913333752939,1961,0.00535475234270415,14,1.93356341673857
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1976,0.0121389702804521,0.00224042688640179,0.0122554116480413,1961,0.00535475234270415,15,2.26695269987443
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1977,0.0144070927225711,0.00229030242265916,0.0126570458259787,1961,0.00535475234270415,16,2.69052456594015
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1978,0.0147270114942529,0.00228297410652971,0.0128122139444605,1961,0.00535475234270415,17,2.75026939655173
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1979,0.0185486495281484,0.00243393657006184,0.0140350954521945,1961,0.00535475234270415,18,3.46396029938171
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1980,0.0188848920863309,0.00235669952582877,0.0157413232223511,1961,0.00535475234270415,19,3.5267535971223
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1981,0.0214285714285714,0.0024001709963753,0.0175992434519749,1961,0.00535475234270415,20,4.00178571428571
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1982,0.0199353448275862,0.00229422102735495,0.018704893872978,1961,0.00535475234270415,21,3.72292564655172
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1983,0.0244530244530245,0.00247796331697815,0.0206500964647323,1961,0.00535475234270415,22,4.56660231660233
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1984,0.0242788461538462,0.00238632843704367,0.0217961357898718,1961,0.00535475234270415,23,4.53407451923078
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1985,0.030166591625394,0.00256638858653655,0.0240524756976845,1961,0.00535475234270415,24,5.63361098604233
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1986,0.0288760550866282,0.00249576400475007,0.0255419724292958,1961,0.00535475234270415,25,5.39260328742782
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1987,0.0251117258991275,0.00228251154038827,0.0265772486436041,1961,0.00535475234270415,26,4.68961481166206
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1988,0.0294420424130121,0.00242555235167985,0.0275750522356016,1961,0.00535475234270415,27,5.49830142063001
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1989,0.0269943593875907,0.00230026729820686,0.0281181548823505,1961,0.00535475234270415,28,5.04119661563256
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1990,0.030756940283603,0.0024400522094619,0.0282362246139923,1961,0.00535475234270415,29,5.74385859796286
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1991,0.0260820260820261,0.00219110390133844,0.0276774188130719,1961,0.00535475234270415,30,4.87081837081837
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1992,0.0323445318084346,0.00236494997772969,0.0291239799949333,1961,0.00535475234270415,31,6.04034131522516
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1993,0.0309440559440559,0.00228962853683213,0.0294243827011421,1961,0.00535475234270415,32,5.77880244755244
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1994,0.0319619734469759,0.00225196942347652,0.0304179055130191,1961,0.00535475234270415,33,5.96889854122275
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1995,0.0288616575298291,0.0021258631516884,0.0300388489622643,1961,0.00535475234270415,34,5.38991454369558
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1996,0.0320933625091174,0.00212873016983262,0.0312411162476826,1961,0.00535475234270415,35,5.99343544857768
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1997,0.0325799823891987,0.00215071018968967,0.0312882063638354,1961,0.00535475234270415,36,6.08431171118286
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1998,0.03096563900584,0.00201874847457841,0.0312925229761922,1961,0.00535475234270415,37,5.78283308434062
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",1999,0.0327008477997578,0.00206317600880204,0.0314402978467486,1961,0.00535475234270415,38,6.10688332660477
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2000,0.0301267132143781,0.00194370920607901,0.0316933089836584,1961,0.00535475234270415,39,5.62616369278511
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2001,0.0292247493274639,0.00186256394659332,0.0311195863473277,1961,0.00535475234270415,40,5.45772193690388
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2002,0.0300606060606061,0.00187994087669364,0.0306157110816092,1961,0.00535475234270415,41,5.61381818181819
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2003,0.0288690139250538,0.00178156128094543,0.0301963860654519,1961,0.00535475234270415,42,5.3912883505038
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2004,0.0284962735642262,0.00174190165894409,0.0293554712183456,1961,0.00535475234270415,43,5.32167908811924
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2005,0.0296830276688222,0.00174737450632333,0.0292667341092344,1961,0.00535475234270415,44,5.54330541715255
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2006,0.0319180969587474,0.00176108160392013,0.0298054036354911,1961,0.00535475234270415,45,5.96070460704608
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2007,0.0281152037617555,0.00163609184946608,0.029416323175721,1961,0.00535475234270415,46,5.25051430250784
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2008,0.0291570438799076,0.00165042832381444,0.0294739291666918,1961,0.00535475234270415,47,5.44507794457274
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2009,0.0267697238193986,0.00156708490065902,0.0291286192177263,1961,0.00535475234270415,48,4.99924592327269
"organic chemistry 2","topic145","topic139",1,NA,"geography & chemistry",2010,0.0252781573296896,0.00155072889650427,0.0282476451498997,1961,0.00535475234270415,49,4.72069588131953
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1961,0.0214190093708166,0.00529709518643719,0.0306960272419775,1961,0.0214190093708166,0,1
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1962,0.0402144772117962,0.00719298073791035,0.0333676746590603,1961,0.0214190093708166,1,1.87751340482573
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1963,0.0164348925410872,0.00452060696061399,0.0281310610820418,1961,0.0214190093708166,2,0.767304045512009
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1964,0.0185950413223141,0.00434195201185831,0.0251741305426103,1961,0.0214190093708166,3,0.868155991735539
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1965,0.0373563218390805,0.00586900644447938,0.0268039484570189,1961,0.0214190093708166,4,1.74407327586207
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1966,0.0317324185248714,0.00513333973081533,0.0288666302878299,1961,0.0214190093708166,5,1.48150728987993
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1967,0.0343671416596815,0.00527421102689925,0.0276971631774069,1961,0.0214190093708166,6,1.60451592623638
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1968,0.0323275862068966,0.00474057696432541,0.0308757019105688,1961,0.0214190093708166,7,1.50929418103449
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1969,0.0333551340745585,0.00459209725126687,0.0338277204610177,1961,0.0214190093708166,8,1.55726782210595
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1970,0.0268370607028754,0.00408510368596092,0.0317238682337767,1961,0.0214190093708166,9,1.2529552715655
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1971,0.0302853814793244,0.0041357411396983,0.0314344608246673,1961,0.0214190093708166,10,1.41394874781596
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1972,0.0221024258760108,0.00341345906293645,0.0289815176679331,1961,0.0214190093708166,11,1.03190700808625
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1973,0.0284005979073244,0.00370794833968883,0.0281961200080187,1961,0.0214190093708166,12,1.32595291479821
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1974,0.0392156862745098,0.00424488418149017,0.029368230448009,1961,0.0214190093708166,13,1.83088235294118
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1975,0.0396893874029336,0.0040549578687992,0.0319386957880206,1961,0.0214190093708166,14,1.85299827437446
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1976,0.0393470071159481,0.00397769104051571,0.0337510209153453,1961,0.0214190093708166,15,1.83701339472583
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1977,0.0347247875877355,0.0035188540001289,0.0362754932576903,1961,0.0214190093708166,16,1.6212135205024
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1978,0.0391522988505747,0.00367596439107975,0.0384258334463403,1961,0.0214190093708166,17,1.82792295258621
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1979,0.0309144158802473,0.00312234083521582,0.0367655793674878,1961,0.0214190093708166,18,1.44331679140905
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1980,0.0293764988009592,0.00292356259743793,0.034703001647093,1961,0.0214190093708166,19,1.37151528776978
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1981,0.0373626373626374,0.00314339839772152,0.0343061276964308,1961,0.0214190093708166,20,1.74436813186813
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1982,0.0299030172413793,0.0027955103129513,0.0333417736271596,1961,0.0214190093708166,21,1.3960971174569
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1983,0.0280566280566281,0.00264937056601506,0.0311226394683703,1961,0.0214190093708166,22,1.30989382239382
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1984,0.0336538461538462,0.00279599923624138,0.03167052552309,1961,0.0214190093708166,23,1.57121394230769
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1985,0.0263394867176947,0.00240280294436548,0.0310631231064371,1961,0.0214190093708166,24,1.22972478613237
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1986,0.0333185250999556,0.00267474162821026,0.0302543006539008,1961,0.0214190093708166,25,1.55555864060418
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1987,0.030006384337093,0.00248879169692539,0.0302749740730435,1961,0.0214190093708166,26,1.40092306873803
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1988,0.0317068149063208,0.00251417610551946,0.0310050114429821,1961,0.0214190093708166,27,1.48031192093885
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1989,0.0257856567284448,0.00224957497263809,0.0294313735579018,1961,0.0214190093708166,28,1.20386784850927
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1990,0.0259636508887557,0.00224740667721145,0.029356206392114,1961,0.0214190093708166,29,1.21217795086878
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1991,0.0274050274050274,0.00224446196281946,0.0281735068531283,1961,0.0214190093708166,30,1.27947221697222
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1992,0.0321658327376698,0.00235862567437697,0.0286053965332437,1961,0.0214190093708166,31,1.50174231593996
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1993,0.0309440559440559,0.00228962853683213,0.0284528447407907,1961,0.0214190093708166,32,1.44470061188811
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1994,0.0342566792329126,0.00232864333194028,0.0301470492416843,1961,0.0214190093708166,33,1.59935871168661
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1995,0.0287004192196066,0.00212009264749465,0.0306944029078545,1961,0.0214190093708166,34,1.33995082231538
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1996,0.0288840262582057,0.00202283605048371,0.0309902026784901,1961,0.0214190093708166,35,1.34852297592998
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1997,0.0245083651306134,0.00187312983415066,0.0294587091570788,1961,0.0214190093708166,36,1.14423429703551
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1998,0.0285209832948526,0.00193986523145879,0.0289740946272382,1961,0.0214190093708166,37,1.33157340757843
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",1999,0.0279908491454717,0.00191346085925724,0.02772092860975,1961,0.0214190093708166,38,1.30682276947921
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2000,0.0287044220325834,0.00189866360349305,0.0277217291723454,1961,0.0214190093708166,39,1.34013770364624
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2001,0.032893127904133,0.00197226954442934,0.0285235495015308,1961,0.0214190093708166,40,1.53569790902421
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2002,0.0254545454545455,0.0017340305673531,0.0287127855663172,1961,0.0214190093708166,41,1.18840909090909
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2003,0.0296614966602513,0.00180511156040673,0.028940888239397,1961,0.0214190093708166,42,1.38482112532548
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2004,0.0300306882946076,0.00178677143925752,0.0293488560692242,1961,0.0214190093708166,43,1.40205775975449
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2005,0.0243824870136754,0.00158801235637681,0.0284844690654426,1961,0.0214190093708166,44,1.13835736245097
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2006,0.0255947003914484,0.00158215773416763,0.0270247835629056,1961,0.0214190093708166,45,1.19495257452575
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2007,0.0262539184952978,0.00158252142031082,0.0271846581710561,1961,0.0214190093708166,46,1.22572981974922
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2008,0.0278098537336413,0.00161296666057573,0.0268143295857341,1961,0.0214190093708166,47,1.29837254618938
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2009,0.029126213592233,0.00163262400562624,0.0266334346452592,1961,0.0214190093708166,48,1.35983009708738
"palaeontology","topic84","topic102",1,NA,"evolutionary biology",2010,0.0308413039234823,0.00170799517009044,0.0279251980272206,1961,0.0214190093708166,49,1.43990337692758
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1961,0.0160642570281124,0.00459995295276668,0.0138377587211208,1961,0.0160642570281124,0,1
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1962,0.0134048257372654,0.00421047085944106,0.0127272546742611,1961,0.0160642570281124,1,0.834450402144774
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1963,0.0240202275600506,0.0054440327029523,0.0157048161680064,1961,0.0160642570281124,2,1.49525916561315
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1964,0.0247933884297521,0.00499779665501505,0.0181600168024965,1961,0.0160642570281124,3,1.54338842975207
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1965,0.0210727969348659,0.00444514610694367,0.0198710991380093,1961,0.0160642570281124,4,1.31178160919541
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1966,0.0120068610634648,0.00318964560193199,0.0190596199450798,1961,0.0160642570281124,5,0.747427101200686
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1967,0.010896898575021,0.00300574417613359,0.0185580345126309,1961,0.0160642570281124,6,0.678331936295059
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1968,0.0193965517241379,0.00369648846116137,0.0176332993454483,1961,0.0160642570281124,7,1.20743534482759
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1969,0.0176586003924133,0.00336826009667772,0.0162063417379806,1961,0.0160642570281124,8,1.09924787442773
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1970,0.012779552715655,0.002839276754873,0.0145476928941384,1961,0.0160642570281124,9,0.795527156549526
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1971,0.0093185789167152,0.0023187648344364,0.0140100364647885,1961,0.0160642570281124,10,0.580081537565523
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1972,0.0150943396226415,0.0028309514305539,0.0148495246743126,1961,0.0160642570281124,11,0.939622641509436
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1973,0.0159441953163926,0.00279600201726871,0.0141590533927635,1961,0.0160642570281124,12,0.992526158445442
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1974,0.0153036824485892,0.00268455380831487,0.0136880698039987,1961,0.0160642570281124,13,0.952654232424681
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1975,0.0150992234685073,0.002532892922532,0.0141520039545692,1961,0.0160642570281124,14,0.939926660914582
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1976,0.0159062369192131,0.00255972840771379,0.0154695355550687,1961,0.0160642570281124,15,0.990163248221019
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1977,0.0169929811599557,0.00248409939731819,0.0158492638625316,1961,0.0160642570281124,16,1.05781307720725
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1978,0.0150862068965517,0.00231022630207946,0.0156776661785634,1961,0.0160642570281124,17,0.939116379310346
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1979,0.0139928408721119,0.00211890605324837,0.0154154978632679,1961,0.0160642570281124,18,0.871054344288968
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1980,0.0158872901678657,0.00216488241735932,0.0155731112031396,1961,0.0160642570281124,19,0.988983812949643
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1981,0.0137362637362637,0.00192921287220265,0.0151391165665497,1961,0.0160642570281124,20,0.855082417582418
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1982,0.0140086206896552,0.00192899127455055,0.0145422444724896,1961,0.0160642570281124,21,0.872036637931039
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1983,0.0131274131274131,0.00182610021503903,0.0141504857186619,1961,0.0160642570281124,22,0.817181467181468
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1984,0.0144230769230769,0.00184853448808545,0.0142365329288549,1961,0.0160642570281124,23,0.89783653846154
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1985,0.0157586672669968,0.00186862117247304,0.0142108083486811,1961,0.0160642570281124,24,0.980977037370554
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1986,0.0155486450466459,0.00184391399210356,0.0145732846107576,1961,0.0160642570281124,25,0.96790315415371
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1987,0.0119174292402639,0.00158301557490743,0.0141550463208793,1961,0.0160642570281124,26,0.74185997020643
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1988,0.0168828494955734,0.00184859365876665,0.0149061335945114,1961,0.0160642570281124,27,1.05095738109945
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1989,0.015914585012087,0.00177622578550473,0.0152044352123134,1961,0.0160642570281124,28,0.990682917002419
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1990,0.0133812662272818,0.00162380729709345,0.0147289550043704,1961,0.0160642570281124,29,0.832983822648295
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1991,0.0183330183330183,0.00184429418729631,0.0152858296616449,1961,0.0160642570281124,30,1.14123039123039
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1992,0.0162616154395997,0.00169076324820755,0.016154666901512,1961,0.0160642570281124,31,1.01228556111508
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1993,0.0136363636363636,0.00153345063279076,0.0155053697296701,1961,0.0160642570281124,32,0.848863636363637
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1994,0.0134404196033437,0.00147423786072445,0.0150105366479214,1961,0.0160642570281124,33,0.836666120308148
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1995,0.0156401160915834,0.00157554589466905,0.0154623066207817,1961,0.0160642570281124,34,0.97359722670107
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1996,0.0132749817651349,0.00138232864261297,0.0144506993072051,1961,0.0160642570281124,35,0.82636761487965
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1997,0.0136483710008805,0.0014055788969321,0.0139280504194612,1961,0.0160642570281124,36,0.849611094804814
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1998,0.0137172348227625,0.00135552211838938,0.013944224656741,1961,0.0160642570281124,37,0.853897867716968
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",1999,0.0168214237653075,0.00149184584302583,0.0146204254891338,1961,0.0160642570281124,38,1.0471336293904
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2000,0.0152573054047065,0.00139379280965164,0.0145438633517584,1961,0.0160642570281124,39,0.949767261442983
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2001,0.016507703595011,0.0014089813975889,0.0151904077177336,1961,0.0160642570281124,40,1.02760454878944
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2002,0.0112727272727273,0.00116232019228845,0.014715278972103,1961,0.0160642570281124,41,0.701727272727277
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2003,0.0123400883052191,0.00117465067278903,0.0144398496685943,1961,0.0160642570281124,42,0.768170496999891
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2004,0.0161113546690048,0.00131809394519917,0.0142978358493337,1961,0.0160642570281124,43,1.00293182814555
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2005,0.0131453408247641,0.00117270183865812,0.0138754429333453,1961,0.0160642570281124,44,0.818297466341568
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2006,0.0173642477165512,0.00130866715315032,0.0140467517576533,1961,0.0160642570281124,45,1.08092442035532
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2007,0.0161637931034483,0.00124813830391553,0.0150249649237975,1961,0.0160642570281124,46,1.00619612068966
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2008,0.0184757505773672,0.00132099749217155,0.0162520973782271,1961,0.0160642570281124,47,1.15011547344111
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2009,0.0190404373645018,0.00132686515109109,0.0168379139173265,1961,0.0160642570281124,48,1.18526722594024
"paleoclimatololgy","topic49","topic83",1,"plant","ecology",2010,0.0166894397813781,0.00126557840380986,0.0175467337086493,1961,0.0160642570281124,49,1.03891762639079
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1961,0.0200803212851406,0.00513239729407598,0.0206840417124251,1961,0.0200803212851406,0,1
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1962,0.0214477211796247,0.00530411803644475,0.0221299840526154,1961,0.0200803212851406,1,1.06809651474531
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1963,0.011378002528445,0.00377102929322368,0.0189261325035099,1961,0.0200803212851406,2,0.56662452591656
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1964,0.012396694214876,0.00355636668459081,0.0175111737108801,1961,0.0200803212851406,3,0.617355371900824
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1965,0.0210727969348659,0.00444514610694367,0.0172751072285904,1961,0.0200803212851406,4,1.04942528735632
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1966,0.0154373927958834,0.00361043367245754,0.016346521530739,1961,0.0200803212851406,5,0.768782161234992
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1967,0.0209555741827326,0.00414696872634353,0.0162480921313606,1961,0.0200803212851406,6,1.04358759430008
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1968,0.0251436781609195,0.00419628612563241,0.0190012272578555,1961,0.0200803212851406,7,1.25215517241379
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1969,0.0196206671026815,0.00354691038326658,0.0204460218354166,1961,0.0200803212851406,8,0.977109221713537
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1970,0.0204472843450479,0.00357745808234915,0.020320919317453,1961,0.0200803212851406,9,1.01827476038338
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1971,0.0279557367501456,0.00397826165952243,0.0228245881083054,1961,0.0200803212851406,10,1.39219569015725
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1972,0.0237196765498652,0.0035332119649612,0.0233774085817319,1961,0.0200803212851406,11,1.18123989218328
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1973,0.0274040857000498,0.00364418312468449,0.023829490089558,1961,0.0200803212851406,12,1.36472346786248
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1974,0.0263032042085127,0.00349976740751222,0.0251659975107242,1961,0.0200803212851406,13,1.30989956958393
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1975,0.0189818809318378,0.00283433657442771,0.0248729168280822,1961,0.0200803212851406,14,0.945297670405521
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1976,0.0322310590205107,0.00361339178479524,0.0257279812821552,1961,0.0200803212851406,15,1.60510673922143
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1977,0.0284447728112301,0.00319514707001418,0.0266730005344282,1961,0.0200803212851406,16,1.41654968599926
"parasitic insects","topic42","topic30",1,"animal","cell, developmental biology, physiology",1978,0.0290948275862069,0.00318538320483029,0.0270111489116596,1961,0.0200803212851406,17,1.4489224137931
